ID,smiles,clogp,tpsa,mw,scaffold_clogp,scaffold_tpsa,scaffold_mw
STOCK1S-00047,O=C(NCCc1ccccc1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,0.5390881260914653,-0.01579729727249798,0.2997955700672835,-0.022812338168581636,-0.01579729727249798,0.2997955700672835
STOCK1S-00048,COC(=O)C1=C(C)NC(=O)NC1c1cccc(Oc2ccccc2)c1,0.30808630168834017,-0.01579729727249798,-0.6428688835794496,-0.12408598568836207,-1.0560957149233348,-1.53581374250478
STOCK1S-00051,COc1ccc([C@H]2[C@H](C(=O)C34CC5CC(CC(C5)C3)C4)N3C=Cc4ccccc4[C@H]3C2(C#N)C#N)cc1OC,0.3366428186123485,0.3674913592688173,1.602793140781957,1.4103678549549934,-2.2447256560034736,0.2388279005095216
STOCK1S-00054,COC(=O)CCC(C#N)(CCC(=O)OC)c1ccc(OC)c(OC)c1,-0.8933271603287868,0.7037094790419032,-0.5061659006534409,-0.9705317435840468,-3.0480891868965725,-3.86743421868237
STOCK1S-00055,Cc1cccc(N2C(=O)CCC2=O)n1,-1.8994344440978,-1.0596556714856378,-2.478478196151513,-1.4557885561712711,-1.0596556714856378,-2.652249459931584
STOCK1S-00057,O=C(COC(=O)c1cc2ccccc2oc1=O)c1ccc([N+](=O)[O-])cc1,-0.6862924126297398,1.5687789236815906,-0.4577996692822008,-0.3860920284661215,-0.13762692184909728,-1.0155414690384703
STOCK1S-00059,CCOC(=O)C1CC(=O)OC12CCCCC2,-0.6363185080127286,-0.967492351594899,-2.0315629363148666,-0.7973058721718151,-2.0077907692457355,-2.9245077952401966
STOCK1S-00060,CCCCCn1c(=O)c(C(=O)Nc2cc([N+](=O)[O-])ccc2O)c(O)c2ccccc21,0.7405135579661539,2.2799791346839493,0.26241544373696024,-0.4127617755219347,-0.597256869115361,-1.5608045247632016
STOCK1S-00064,c1ccc(Oc2ccc(/N=N/N3CCCCC3)cc2)cc1,1.1668215606173928,-1.5770360252070432,-1.3492518892169083,0.7004834404923257,-1.5770360252070432,-1.3492518892169083
STOCK1S-00065,CCCCCCCn1c(N2CCNCC2)nc2c1c(=O)[nH]c(=O)n2C,-0.5639073400982838,0.4307794759319871,-0.517636421006421,-2.6724491584746106,1.2899156596345034,-1.9078065312469816
STOCK1S-00066,O/N=C1/CC2(CC(=N\O)/C1=N/O)OCCO2,-1.9371698414616656,1.549396937953495,-1.9949956522583463,-1.5334979778507238,0.5122629261358158,-2.5899284270236604
STOCK1S-00067,CCCCOc1ccc(C(=O)Oc2ccc(C)cc2-n2nc3ccccc3n2)cc1,2.028106508557515,-0.4279611570413859,0.13881489579501555,0.02542777792090037,-0.793054480042039,-0.9283523480271066
STOCK1S-00070,Cc1ccc(NC(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)NC(=O)c2ccccc2)cc1,0.425371996197654,0.9604219022568808,0.13836377467829442,0.25821438463177426,-0.7459839432738077,-0.5931492888580469
STOCK1S-00072,Cc1ccc2[nH]c3c(c2c1)CCC/C3=N\c1ccccc1,0.9715153823692776,-1.9346138843539469,-1.4361125832665338,0.5278694944427511,-1.9346138843539469,-1.6098838470466037
STOCK1S-00074,CCOC(=O)C(Cc1ccccc1)(Cc1ccccc1)C(C)=O,0.3249142491614169,-1.3325856745955535,-0.9896484445466074,0.13873595757294094,-3.0480891868965725,-2.403455973695427
STOCK1S-00075,C/C(=N/N=C(\C)c1ccc(C)cc1O)c1ccc(C)cc1O,0.3937558524603601,-0.4698895343307336,-1.1632804326862185,-0.2295921169665219,-2.0702877844506147,-2.25498733765004
STOCK1S-00079,CN(C)c1nc(Nc2ccccc2)nc(OCC#N)n1,-0.5032247416347699,0.3916199537466521,-1.4860047478237377,-1.0069413026621556,-1.0426469901324114,-2.7016406276912464
STOCK1S-00083,O=C(Cc1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2,-0.4042968080051764,-0.5474174772431161,-0.04717314222115535,-0.3349452669040169,-0.5474174772431152,-0.04717314222115535
STOCK1S-00085,CCOc1ccc(-n2c(/C=C/c3ccc(O)cc3)nc3ccccc3c2=O)cc1,0.8710576353330403,-0.502720244849753,-0.07228661863455793,0.4927347798701783,-1.6680126929103485,-0.8164509960382393
STOCK1S-00086,CCCCC(=O)N1CCN(c2nc(CCCC)c3c(c2C#N)CC(C)(C)OC3)CC1,0.2321055691583962,-0.3005938222567576,0.27655939659492423,-1.5430389141301557,-1.5691250106241468,-2.118145079083572
STOCK1S-00087,C/C(=N/Oc1cc(O/N=C(/C)c2ccccc2)nc(C)n1)c1ccccc1,0.29839748344626826,-0.3203713587139985,-0.3697083060373946,-0.14657424276601727,-0.3203713587139973,-0.8910220973776046
STOCK1S-00089,CC(=O)Nc1ccc(NC(=O)c2ccnn2C)cc1,-1.7245257779382603,-0.04111254393776552,-1.634924504985846,-0.9830762135185216,-0.7625970738978896,-2.5156691711605554
STOCK1S-00091,O=C(c1ccccc1)N1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1,0.4406701302640861,-1.1213615852322267,0.2880464984333842,0.5368443997617245,-1.9215607102921684,0.08973557351161282
STOCK1S-00094,COc1cc(C2C(C#N)=C(N)Oc3c2c(=O)oc2ccccc32)cc(OC)c1OC,-0.2508055295386414,1.5774810397227763,0.2000944108290372,0.1229788794845153,-1.488037111149462,-1.4121633188820126
STOCK1S-00100,O=C(NCCCO)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,-0.6715042163655223,0.7844018277874425,-0.270786694877609,-0.39460798976310224,-1.16684991908388,-1.5236135497541592
STOCK1S-00102,Cc1cccc(NC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,-0.5175030000967732,-0.35597092433703004,-0.6672692690806911,-0.3978715916972745,0.07359716751422814,-1.1885830604209011
STOCK1S-00105,COc1ccc(C2C3=C(CC(C)(C)CC3=O)N(CCc3ccccc3)C3=C2C(=O)CC(C)(C)C3)cc1OC,1.0520855551191528,-0.8393339153519815,1.5288457303951144,0.893851855092027,-1.5695205613532914,0.08959629787115435
STOCK1S-00111,CCNC(=O)NNC(=O)CC1NC(Cc2ccccc2)=NNC1=O,-1.5730742506805837,1.8456644340829544,-0.716849588161634,-1.6969891366186831,-0.9322883367010107,-2.4906783889021336
STOCK1S-00112,CC(C)(C)OOC(C)(C)C#CC1(O)CCCCC1,0.07657453948300404,-1.5177034158353222,-1.6835692876380055,-0.6370324209358289,-3.0480891868965725,-3.7924618719071055
STOCK1S-00113,CCCOc1ccccc1C(=O)NCCCC(=O)O,-0.6745638431788088,-0.056539022374412926,-1.5478912411004195,-0.9705317435840468,-3.0480891868965725,-3.86743421868237
STOCK1S-00116,Oc1ccc(-c2n[nH]cc2Oc2ccccc2)c(O)c1,-0.5674769047137846,0.05184187741126454,-1.5112740813630787,0.14235651596866244,-1.5485563727086171,-1.9078959312066208
STOCK1S-00117,CCNc1nc(NCC)nc(C(N)=O)n1,-1.14625631022713,1.1376286289137532,-2.22990715543198,-1.896068854603185,-1.5184945172936115,-3.8304158135091297
STOCK1S-00118,CCN1C(=O)[C@H]2NN=C(C(=O)C(c3ccccc3)c3ccccc3)[C@H]2C1=O,-0.23856702228549595,0.07043276168106864,-0.35750811328677345,-1.3267742922110275,0.41812185259935297,-0.7050506408469135
STOCK1S-00119,CC1(C)Cc2c(cnn2-c2ccccc2)-c2nnc3c(c21)C(=O)c1ccccc1-3,0.7762092041211608,-0.6482829131750408,-0.14666856865264286,0.02522380280001464,-0.6482829131750408,-0.4942110962127822
STOCK1S-00121,c1ccc(-c2cn3nc4c(nc3n2)[nH]c2ccccc24)cc1,0.020991319041634333,-0.7194820444211059,-1.3002952610884881,-0.08364791797276032,-0.7194820444211059,-1.3002952610884881
STOCK1S-00127,CN(C)c1nc(N(C)C)nc(N(C#N)CN2C(=O)c3ccccc3C2=O)n1,-1.203879281877357,1.2855646016139104,-0.2953596502146517,-1.5566542534492798,0.43592163541086987,-1.6725666011116092
STOCK1S-00128,O=C1NC(=O)C(=C/C=C/c2ccccc2)C(=O)N1,-1.118719668907552,-0.07077884862362589,-1.8338258266647969,-1.3246325534417271,-0.07077884862362589,-1.8338258266647969
STOCK1S-00131,C1=C(c2ccccc2)N2N=C(c3ccccc3)OC23CCCCC3C1c1ccccc1,1.9266288859168408,-2.0659367264300217,0.2011858043837584,1.4357627575052712,-2.0659367264300217,0.2011858043837584
STOCK1S-00132,CC(C)=C(NC(=O)c1ccccc1)C(=O)Nc1ccccc1,-0.21663969679027664,-0.7459839432738077,-1.18827121494464,-0.5206646144705023,-0.7459839432738077,-1.53581374250478
